,ds,RSI_14_SPY,BBP_5_2.0_SPY,ZSCORE_20_SPY,KC_CHANNEL_20_2_SPY,OBV_MA_Ratio_SPY,CCI_14_SPY,SPY,y,unique_id
2889,2013-12-23,0.638553,0.947801,0.643879,0.915194,0.030435,0.460324,182.53,,0
2890,2013-12-20,0.605707,0.796041,0.460306,0.788302,0.024387,0.346371,181.56,,0
2891,2013-12-19,0.603291,0.810157,0.432879,0.804796,-0.000911,0.359387,181.49,,0
2892,2013-12-18,0.613766,0.888719,0.506502,0.857109,0.012781,0.105412,181.7,,0
2893,2013-12-17,0.495662,0.223051,-0.097432,0.403702,-0.022748,-0.256594,178.65,,0
2894,2013-12-16,0.523438,0.343835,0.032444,0.501817,-0.017402,-0.167297,179.22,,0
2895,2013-12-13,0.469701,0.060514,-0.162827,0.287591,-0.032924,-0.464434,178.11,,0
2896,2013-12-12,0.470589,0.016522,-0.137157,0.276442,-0.024909,-0.588514,178.13,,0
2897,2013-12-11,0.496285,0.160572,-0.017659,0.365784,-0.016256,-0.353905,178.72,,0
2898,2013-12-10,0.601159,0.694613,0.346757,0.743065,-0.005767,0.183606,180.75,,0
2899,2013-12-09,0.641463,0.844914,0.482654,0.882009,-0.001309,0.351198,181.4,,0
2900,2013-12-06,0.624939,0.782443,0.437697,0.819516,-0.016027,0.200433,180.94,,0
2901,2013-12-05,0.539199,0.456768,0.119956,0.487549,-0.038205,-0.290507,178.94,,0
2902,2013-12-04,0.588548,0.593249,0.266201,0.63625,-0.030783,-0.161782,179.73,,0
2903,2013-12-03,0.589817,0.615328,0.288299,0.66505,-0.02092,-0.031334,179.75,,0
2904,2013-12-02,0.639772,0.741952,0.427859,0.844095,-0.00833,0.236128,180.53,,0
2905,2013-11-29,0.6716,0.830857,0.527503,0.974859,0.005882,0.34959,181.0,,0
2906,2013-11-27,0.679615,0.881184,0.575092,1.036631,0.014087,0.348926,181.12,,0
2907,2013-11-26,0.666045,0.867532,0.535195,0.978736,0.006997,0.333843,180.68,,0
2908,2013-11-25,0.664545,0.907171,0.522628,0.999279,-0.006649,0.366824,180.63,,0
2909,2013-11-22,0.674671,0.992145,0.568459,1.059753,0.001157,0.378333,180.81,,0
2910,2013-11-21,0.649904,0.923147,0.483809,0.949875,-0.008127,0.304852,179.91,,0
2911,2013-11-20,0.605258,0.721735,0.330859,0.755705,-0.018495,0.218655,178.47,,0
2912,2013-11-19,0.634476,0.835847,0.381915,0.891446,-0.004386,0.338634,179.03,,0
2913,2013-11-18,0.654922,0.941623,0.420757,0.991626,0.009169,0.519161,179.42,,0
2914,2013-11-15,0.688186,1.106567,0.496948,1.153884,0.028468,0.769332,180.05,,0
2915,2013-11-14,0.668849,1.086855,0.465485,1.063195,0.020329,0.813285,179.27,,0
2916,2013-11-13,0.645561,0.979699,0.417842,0.963779,0.011742,0.533444,178.38,,0
2917,2013-11-12,0.604336,0.730143,0.32368,0.798441,-0.000482,0.260661,176.96,,0
2918,2013-11-11,0.621349,0.767324,0.377533,0.878892,0.011216,0.437613,177.32,,0
2919,2013-11-08,0.620522,0.780762,0.400411,0.88967,0.008192,0.190695,177.29,,0
2920,2013-11-07,0.548524,0.53191,0.221337,0.565285,-0.008173,-0.029356,174.93,,0
2921,2013-11-06,0.658666,0.779673,0.43409,0.990564,0.008491,0.374254,177.17,,0
2922,2013-11-05,0.631024,0.702756,0.386268,0.873321,-0.002026,0.17892,176.27,,0
2923,2013-11-04,0.661999,0.756185,0.465054,1.009692,0.00988,0.273433,176.83,,0
2924,2013-11-01,0.644036,0.737624,0.443473,0.936287,0.002861,0.203715,176.21,,0
2925,2013-10-31,0.631724,0.733641,0.434773,0.907786,-0.011977,0.231419,175.79,,0
2926,2013-10-30,0.656837,0.79188,0.507212,1.033975,0.004726,0.290929,176.29,,0
2927,2013-10-29,0.702476,0.885272,0.62897,1.263519,0.027208,0.354711,177.17,,0
2928,2013-10-28,0.680453,0.867886,0.591082,1.157701,0.024604,0.31343,176.23,,0
2929,2013-10-25,0.673774,0.893038,0.617297,1.146761,0.023272,0.316016,175.95,,0
2930,2013-10-24,0.654622,0.881756,0.583781,1.057748,0.021622,0.307471,175.15,,0
2931,2013-10-23,0.64041,0.880415,0.565951,1.001302,0.024478,0.319714,174.57,,0
2932,2013-10-22,0.677926,1.00851,0.737906,1.170045,0.047082,0.455648,175.41,,0
2933,2013-10-21,0.655386,0.999694,0.687735,1.085768,0.042278,0.483287,174.4,,0
2934,2013-10-18,0.655164,1.086637,0.768384,1.109487,0.04009,0.589294,174.39,,0
2935,2013-10-17,0.62923,1.048067,0.653868,0.997562,0.034898,0.572919,173.22,,0
2936,2013-10-16,0.601904,0.903741,0.508674,0.898892,0.031512,0.572733,172.07,,0
2937,2013-10-15,0.536539,0.558851,0.129729,0.627093,0.016668,0.349053,169.7,,0
2938,2013-10-14,0.58305,0.711911,0.345622,0.810527,0.042797,0.433524,170.94,,0
2939,2013-10-11,0.563794,0.627975,0.256499,0.752167,0.035107,0.324138,170.26,,0
2940,2013-10-10,0.531597,0.488865,0.118959,0.624931,0.02203,0.039478,169.17,,0
2941,2013-10-09,0.396013,0.011679,-0.342675,0.105148,-0.009277,-0.614553,165.6,,0
2942,2013-10-08,0.390506,-0.092723,-0.33352,0.043771,-0.037853,-0.557675,165.48,,0
2943,2013-10-07,0.452798,0.114647,-0.085951,0.287908,-0.021537,-0.33129,167.43,,0
2944,2013-10-04,0.509278,0.370602,0.105679,0.500726,-0.015784,-0.233652,168.89,,0
2945,2013-10-03,0.454297,0.209647,-0.045173,0.295221,-0.034491,-0.391721,167.62,,0
2946,2013-10-02,0.520861,0.470129,0.162371,0.527691,-0.018006,-0.244674,169.18,,0
2947,2013-10-01,0.528232,0.516532,0.195679,0.558198,-0.009392,-0.221473,169.34,,0
2948,2013-09-30,0.47038,0.389685,0.0499,0.334985,-0.034646,-0.432857,168.01,,0
2949,2013-09-27,0.509651,0.516399,0.167112,0.472416,-0.026645,-0.264361,168.91,,0
2950,2013-09-26,0.546359,0.611194,0.272052,0.605814,-0.025053,-0.069461,169.69,,0
2951,2013-09-25,0.519583,0.572574,0.198741,0.503649,-0.04182,-0.067463,169.04,,0
2952,2013-09-24,0.541976,0.632687,0.254929,0.585209,-0.031872,0.036808,169.53,,0
2953,2013-09-23,0.56028,0.680423,0.306304,0.658461,-0.0193,0.098333,169.93,,0
2954,2013-09-20,0.597273,0.762793,0.407662,0.800422,-0.003559,0.251249,170.72,,0
2955,2013-09-19,0.709619,0.965285,0.669896,1.191354,0.016494,0.439684,172.76,,0
2956,2013-09-18,0.727687,1.068948,0.770723,1.286749,0.043119,0.451402,173.05,,0
2957,2013-09-17,0.675267,0.988879,0.567615,1.104767,0.026959,0.386391,171.07,,0
2958,2013-09-16,0.651346,0.986083,0.463957,1.008416,0.024987,0.426507,170.31,,0
2959,2013-09-13,0.617618,0.94148,0.313634,0.906011,0.021213,0.374207,169.33,,0
2960,2013-09-12,0.603819,0.947794,0.246899,0.862177,0.02125,0.44427,168.95,,0
2961,2013-09-11,0.62877,1.020819,0.311827,0.95657,0.044306,0.558855,169.4,,0
2962,2013-09-10,0.611199,0.935044,0.243392,0.904705,0.04686,0.631894,168.87,,0
2963,2013-09-09,0.566637,0.748978,0.069131,0.746208,0.042724,0.493883,167.63,,0
2964,2013-09-06,0.498152,0.506956,-0.162098,0.526051,0.041532,0.199984,166.04,,0
2965,2013-09-05,0.494419,0.473324,-0.186086,0.517361,0.029828,0.250602,165.96,,0
2966,2013-09-04,0.485083,0.431064,-0.227754,0.485338,0.025517,0.029403,165.75,,0
2967,2013-09-03,0.420761,0.261395,-0.434123,0.266879,0.012519,-0.187362,164.39,,0
2968,2013-08-30,0.38174,0.161572,-0.573019,0.115194,-0.00755,-0.350008,163.65,,0
2969,2013-08-29,0.399292,0.183392,-0.551496,0.163526,0.013898,-0.315042,164.17,,0
2970,2013-08-28,0.386189,0.123412,-0.644486,0.083624,-0.004094,-0.399159,163.91,,0
2971,2013-08-27,0.357142,0.010235,-0.813178,-0.050552,-0.021038,-0.374244,163.33,,0
2972,2013-08-26,0.447705,0.248671,-0.432143,0.305495,-0.001617,-0.122405,166.0,,0
2973,2013-08-23,0.4736,0.303903,-0.338109,0.39421,0.007773,-0.144359,166.62,,0
2974,2013-08-22,0.446762,0.214141,-0.460076,0.290223,-0.011543,-0.251139,166.06,,0
2975,2013-08-21,0.366419,-0.012827,-0.789746,0.001185,-0.035761,-0.401706,164.56,,0
2976,2013-08-20,0.403411,0.041923,-0.603185,0.115361,-0.021309,-0.43217,165.58,,0
2977,2013-08-19,0.355426,-0.167059,-0.756457,-0.072962,-0.041796,-0.645219,164.77,,0
2978,2013-08-16,0.393928,-0.169537,-0.509484,0.056104,-0.038516,-0.76607,165.83,,0
2979,2013-08-15,0.41562,-0.24775,-0.338901,0.116539,-0.026393,-0.821544,166.38,,0
2980,2013-08-14,0.532442,0.283462,0.088986,0.496861,-0.010347,-0.128452,168.74,,0
2981,2013-08-13,0.589126,0.600762,0.222123,0.66545,-0.003585,-0.032362,169.61,,0
2982,2013-08-12,0.564377,0.472725,0.17693,0.587254,-0.019193,-0.147814,169.11,,0
2983,2013-08-09,0.577293,0.544628,0.214003,0.632212,-0.01332,-0.006245,169.31,,0
2984,2013-08-08,0.609,0.695094,0.280197,0.741726,-0.000621,0.084799,169.8,,0
2985,2013-08-07,0.582027,0.559083,0.23625,0.646857,-0.010689,-0.102653,169.18,,0
2986,2013-08-06,0.617093,0.691809,0.299691,0.765648,0.003771,0.21117,169.73,,0
2987,2013-08-05,0.684642,0.868373,0.391387,0.981628,0.018784,0.501672,170.7,,0
2988,2013-08-02,0.703061,0.907765,0.434753,1.049541,0.033215,0.651978,170.95,,0
2989,2013-08-01,0.694199,0.87521,0.440446,1.035997,0.030339,0.798777,170.66,,0
2990,2013-07-31,0.624172,0.653753,0.312316,0.763145,0.020207,0.22434,168.71,,0
2991,2013-07-30,0.619188,0.658557,0.315266,0.76882,0.001242,0.103106,168.59,,0
2992,2013-07-29,0.619188,0.677158,0.3322,0.791184,0.001763,0.112558,168.59,,0
2993,2013-07-26,0.651463,0.737398,0.398233,0.90439,0.016169,0.14301,169.11,,0
2994,2013-07-25,0.645524,0.746434,0.407281,0.922165,0.00693,0.175169,168.93,,0
2995,2013-07-24,0.632271,0.738635,0.39998,0.885729,-0.003236,0.21554,168.52,,0
2996,2013-07-23,0.667304,0.80221,0.484823,1.045658,0.015657,0.280498,169.14,,0
2997,2013-07-22,0.687852,0.847008,0.552245,1.137955,0.033859,0.309804,169.5,,0
2998,2013-07-19,0.67945,0.863835,0.562521,1.116179,0.032225,0.305309,169.17,,0
2999,2013-07-18,0.671997,0.887619,0.58382,1.106614,0.028086,0.336974,168.87,,0
3000,2013-07-17,0.648741,0.866925,0.53903,1.017336,0.024283,0.32394,167.95,,0
3001,2013-07-16,0.637589,0.857189,0.532175,0.984907,0.022433,0.342885,167.52,,0
3002,2013-07-15,0.666372,0.937639,0.646068,1.112801,0.049749,0.437894,168.15,,0
3003,2013-07-12,0.651533,0.942868,0.629339,1.056619,0.05745,0.482968,167.51,,0
3004,2013-07-11,0.649951,0.98677,0.651384,1.071708,0.059849,0.535232,167.44,,0
3005,2013-07-10,0.595113,0.837261,0.370513,0.852145,0.050542,0.514525,165.19,,0
3006,2013-07-09,0.593536,0.856863,0.348807,0.865553,0.043303,0.507055,165.13,,0
3007,2013-07-08,0.562416,0.731473,0.18065,0.747001,0.029148,0.344734,163.95,,0
3008,2013-07-05,0.536442,0.621192,0.041752,0.653738,0.016996,0.158836,163.02,,0
3009,2013-07-03,0.483142,0.433634,-0.206483,0.464411,0.002888,-0.029228,161.28,,0
3010,2013-07-02,0.480913,0.42607,-0.232433,0.453848,-0.002247,-0.017136,161.21,,0
3011,2013-07-01,0.485076,0.430285,-0.231192,0.466633,0.025163,0.007162,161.36,,0
3012,2013-06-28,0.457758,0.316703,-0.364103,0.359871,-0.000135,-0.11895,160.42,,0
3013,2013-06-27,0.474159,0.369341,-0.307461,0.42053,0.013869,-0.072335,161.08,,0
3014,2013-06-26,0.448003,0.254641,-0.445644,0.317432,-0.022464,-0.219838,160.14,,0
3015,2013-06-25,0.401861,0.068702,-0.681116,0.143286,-0.058991,-0.386444,158.57,,0
3016,2013-06-24,0.353604,-0.148385,-0.970067,-0.061014,-0.098933,-0.676467,157.06,,0
3017,2013-06-21,0.392772,-0.083966,-0.859912,0.071234,-0.082116,-0.700035,159.07,,0
3018,2013-06-20,0.399519,-0.174584,-0.93398,0.062206,-0.049976,-0.644141,159.4,,0
3019,2013-06-19,0.496758,0.355247,-0.234519,0.449375,-0.008781,0.154856,163.45,,0
3020,2013-06-18,0.56954,0.718892,0.266016,0.724059,0.017399,0.405463,165.74,,0
3021,2013-06-17,0.533511,0.492195,0.015412,0.585825,-0.001889,0.128824,164.44,,0
3022,2013-06-14,0.495509,0.283741,-0.211754,0.444029,-0.022882,-0.08073,163.18,,0
3023,2013-06-13,0.52817,0.421518,0.010844,0.560248,0.000748,-0.148377,164.21,,0
3024,2013-06-12,0.447391,0.036329,-0.338351,0.264877,-0.024684,-0.328417,161.75,,0
3025,2013-06-11,0.490153,0.184273,-0.114765,0.403849,-0.004073,-0.202381,163.1,,0
3026,2013-06-10,0.551827,0.46376,0.144032,0.614544,0.021261,0.020845,164.8,,0
3027,2013-06-07,0.551827,0.476214,0.161406,0.620718,0.021504,-0.100376,164.8,,0
3028,2013-06-06,0.483608,0.16467,-0.072347,0.374811,-0.005075,-0.50498,162.73,,0
3029,2013-06-05,0.426428,-0.084533,-0.215997,0.169443,-0.041088,-0.633438,161.27,,0
3030,2013-06-04,0.508423,0.254299,0.05546,0.428275,-0.014593,-0.425762,163.56,,0
3031,2013-06-03,0.541796,0.418053,0.155616,0.526198,0.004629,-0.469418,164.35,,0
3032,2013-05-31,0.507605,0.317209,0.088323,0.406467,-0.027062,-0.329683,163.45,,0
3033,2013-05-30,0.621479,0.662069,0.313297,0.738742,-0.014995,0.071792,165.83,,0
3034,2013-05-29,0.60013,0.611731,0.280944,0.670525,-0.039751,-0.045308,165.22,,0
3035,2013-05-28,0.661466,0.735767,0.389775,0.849339,-0.028572,0.243363,166.3,,0
3036,2013-05-24,0.629209,0.666111,0.333459,0.753006,-0.055984,-0.00095,165.31,,0
3037,2013-05-23,0.637181,0.697365,0.367189,0.798142,-0.045362,0.058589,165.45,,0
3038,2013-05-22,0.663965,0.758205,0.432123,0.91173,-0.021127,0.280282,165.93,,0
3039,2013-05-21,0.738422,0.882586,0.571572,1.262711,0.014281,0.371887,167.17,,0
3040,2013-05-20,0.733042,0.906927,0.604444,1.29506,0.007835,0.43067,166.93,,0
3041,2013-05-17,0.733626,0.948423,0.665748,1.354243,0.027684,0.437584,166.94,,0
3042,2013-05-16,0.697875,0.867155,0.579513,1.175652,0.01597,0.387988,165.34,,0
3043,2013-05-15,0.743017,0.95482,0.714423,1.38007,0.038648,0.461242,166.12,,0
3044,2013-05-14,0.724109,0.943203,0.705021,1.322243,0.031862,0.416947,165.23,,0
3045,2013-05-13,0.682981,0.866283,0.597683,1.123172,0.024004,0.324558,163.54,,0
3046,2013-05-10,0.679569,0.895835,0.642542,1.146821,0.022179,0.352259,163.41,,0
3047,2013-05-09,0.665958,0.896545,0.645914,1.102966,0.017369,0.408619,162.88,,0
3048,2013-05-08,0.689563,0.990069,0.784889,1.238425,0.039402,0.498977,163.34,,0
3049,2013-05-07,0.672207,0.990863,0.791381,1.168325,0.035156,0.484839,162.6,,0
3050,2013-05-06,0.652199,0.978121,0.765965,1.078499,0.031726,0.479595,161.78,,0
3051,2013-05-03,0.642055,1.004668,0.801442,1.03896,0.027608,0.472783,161.37,,0
3052,2013-05-02,0.599161,0.849641,0.583368,0.855826,0.012603,0.321468,159.75,,0
3053,2013-05-01,0.554142,0.667324,0.330904,0.657058,0.003951,0.216378,158.28,,0
3054,2013-04-30,0.615251,0.897085,0.646226,0.900996,0.034889,0.319492,159.68,,0
3055,2013-04-29,0.604251,0.888173,0.633275,0.870664,0.030627,0.313689,159.3,,0
3056,2013-04-26,0.572602,0.759093,0.45366,0.739913,0.031641,0.206045,158.24,,0
3057,2013-04-25,0.584059,0.830049,0.549159,0.794545,0.057379,0.314672,158.52,,0
3058,2013-04-24,0.565611,0.748887,0.435453,0.726355,0.041727,0.236535,157.88,,0
3059,2013-04-23,0.562798,0.752439,0.441358,0.722557,0.032135,0.163807,157.78,,0
3060,2013-04-22,0.515929,0.473743,0.032131,0.524123,0.00279,-0.089847,156.17,,0
3061,2013-04-19,0.494357,0.34934,-0.14905,0.432034,-0.023065,-0.247829,155.48,,0
3062,2013-04-18,0.450171,0.123158,-0.500094,0.24695,-0.055669,-0.418121,154.14,,0
3063,2013-04-17,0.478263,0.27171,-0.246536,0.350366,-0.035303,-0.30757,155.11,,0
3064,2013-04-16,0.554442,0.712759,0.377164,0.653755,0.00088,0.072274,157.41,,0
3065,2013-04-15,0.477497,0.306163,-0.17838,0.333079,-0.017834,-0.103711,155.12,,0
3066,2013-04-12,0.643262,0.995988,0.678651,0.922102,0.017033,0.466964,158.8,,0
3067,2013-04-11,0.666014,1.157155,0.783419,1.026769,0.043664,0.751054,159.19,,0
3068,2013-04-10,0.650718,1.22943,0.737551,0.983419,0.031408,0.765476,158.67,,0
3069,2013-04-09,0.585657,0.84909,0.352508,0.724511,0.014441,0.432444,156.75,,0
3070,2013-04-08,0.56447,0.677593,0.253541,0.653125,-0.002674,0.053779,156.21,,0
3071,2013-04-05,0.520169,0.296305,0.098179,0.487878,-0.01716,-0.320648,155.16,,0
3072,2013-04-04,0.555124,0.56648,0.225187,0.613006,0.00812,0.040593,155.86,,0
3073,2013-04-03,0.528653,0.368735,0.147233,0.51031,-0.010195,0.008305,155.23,,0
3074,2013-04-02,0.614315,0.903919,0.398074,0.812303,0.01329,0.468615,156.82,,0
3075,2013-04-01,0.584003,0.686095,0.308898,0.697232,-0.000278,0.291391,156.05,,0
3076,2013-03-28,0.620463,0.827701,0.425453,0.830902,0.014715,0.43129,156.67,,0
3077,2013-03-27,0.602628,0.739228,0.382103,0.771655,0.000465,0.176877,156.19,,0
3078,2013-03-26,0.602628,0.756778,0.409427,0.797104,-0.002839,0.27179,156.19,,0
3079,2013-03-25,0.556173,0.580127,0.239015,0.604986,-0.023865,-0.054828,154.95,,0
3080,2013-03-22,0.589731,0.680237,0.360723,0.740969,-0.009934,0.032826,155.6,,0
3081,2013-03-21,0.540633,0.553025,0.185301,0.536565,-0.033383,-0.101264,154.36,,0
3082,2013-03-20,0.613792,0.720798,0.413079,0.789491,-0.017326,0.191353,155.69,,0
3083,2013-03-19,0.569907,0.623801,0.26855,0.618303,-0.040828,0.004702,154.61,,0
3084,2013-03-18,0.590682,0.672582,0.343168,0.70747,-0.018675,0.096801,154.97,,0
3085,2013-03-15,0.642648,0.786549,0.503121,0.909502,0.003373,0.219783,155.83,,0
3086,2013-03-14,0.702726,0.921206,0.685176,1.143816,0.032588,0.326069,156.73,,0
3087,2013-03-13,0.676856,0.879497,0.623798,1.027107,0.023829,0.293506,155.9,,0
3088,2013-03-12,0.669783,0.900002,0.651885,1.022765,0.020448,0.334449,155.68,,0
3089,2013-03-11,0.692163,1.006128,0.790206,1.124895,0.051079,0.422266,156.03,,0
3090,2013-03-08,0.675174,1.009068,0.787787,1.06144,0.05687,0.451234,155.44,,0
3091,2013-03-07,0.65542,0.988141,0.745498,0.986567,0.050203,0.498384,154.78,,0
3092,2013-03-06,0.646962,1.021626,0.76976,0.956718,0.050787,0.602606,154.5,,0
3093,2013-03-05,0.640823,1.080297,0.811277,0.946752,0.052619,0.670143,154.29,,0
3094,2013-03-04,0.598527,0.849004,0.530899,0.783259,0.040077,0.278797,152.92,,0
3095,2013-03-01,0.570777,0.684358,0.345853,0.682921,0.031062,0.024486,152.11,,0
3096,2013-02-28,0.553071,0.58403,0.23632,0.626889,0.000828,0.143569,151.61,,0
3097,2013-02-27,0.566081,0.670322,0.314007,0.686738,0.017105,-0.042134,151.91,,0
3098,2013-02-26,0.496837,0.23939,-0.050052,0.400581,-0.012155,-0.556616,150.02,,0
3099,2013-02-25,0.453101,-0.003635,-0.221562,0.217287,-0.057062,-0.453856,149.0,,0
3100,2013-02-22,0.587441,0.683152,0.323049,0.713675,-0.025394,-0.031542,151.89,,0
3101,2013-02-21,0.520259,0.342266,0.087064,0.434563,-0.04936,-0.300774,150.42,,0
3102,2013-02-20,0.57464,0.576533,0.2517,0.622663,-0.02235,0.154652,151.34,,0
3103,2013-02-19,0.719654,1.011807,0.558774,1.087686,0.003097,0.462504,153.25,,0
3104,2013-02-15,0.674069,0.817875,0.428205,0.889499,-0.010362,0.305839,152.11,,0
3105,2013-02-14,0.690532,0.874002,0.48182,0.970926,0.024943,0.370348,152.29,,0
3106,2013-02-13,0.684975,0.860459,0.495549,0.982025,0.016606,0.456503,152.15,,0
3107,2013-02-12,0.680021,0.861607,0.477717,0.993423,0.008759,0.470464,152.02,,0
3108,2013-02-11,0.670776,0.849107,0.430329,0.970336,-0.002369,0.453318,151.77,,0
3109,2013-02-08,0.672943,0.88762,0.447814,0.99712,0.013339,0.50738,151.8,,0
3110,2013-02-07,0.64296,0.791595,0.376992,0.868418,-0.003865,0.254498,150.96,,0
3111,2013-02-06,0.656261,0.843032,0.420739,0.956142,0.020708,0.3305,151.16,,0
3112,2013-02-05,0.65259,0.852302,0.437324,0.966637,-0.002151,0.340144,151.05,,0
3113,2013-02-04,0.597853,0.665289,0.305275,0.731041,-0.026955,0.180485,149.54,,0
3114,2013-02-01,0.715746,0.930992,0.513228,1.146655,-0.001794,0.373026,151.24,,0
3115,2013-01-31,0.659219,0.756518,0.380867,0.895833,-0.021031,0.219601,149.7,,0
3116,2013-01-30,0.689823,0.838864,0.451013,1.009624,0.002309,0.322687,150.07,,0
3117,2013-01-29,0.740743,0.912804,0.550956,1.191674,0.036923,0.390252,150.66,,0
3118,2013-01-28,0.721665,0.830788,0.529014,1.135698,0.035788,0.383716,150.07,,0
3119,2013-01-25,0.737029,0.87088,0.598972,1.224101,0.076852,0.454279,150.25,,0
3120,2013-01-24,0.710302,0.824852,0.550918,1.100465,0.069491,0.488062,149.41,,0
3121,2013-01-23,0.708994,0.855317,0.594988,1.153473,0.06038,0.58264,149.37,,0
3122,2013-01-22,0.701486,0.874253,0.619733,1.140306,0.0522,0.597936,149.13,,0
3123,2013-01-18,0.675579,0.835129,0.564139,1.039907,0.035868,0.425846,148.33,,0
3124,2013-01-17,0.664423,0.837203,0.562808,1.021912,0.008211,0.361502,148.0,,0
3125,2013-01-16,0.630455,0.758788,0.463528,0.889244,-0.014749,0.227557,147.05,,0
3126,2013-01-15,0.631705,0.78707,0.501587,0.914576,0.003106,0.221498,147.07,,0
3127,2013-01-14,0.628283,0.805595,0.528195,0.929142,-0.019045,0.241619,146.97,,0
3128,2013-01-11,0.63375,0.852246,0.592412,0.968206,-0.003826,0.284936,147.07,,0
3129,2013-01-10,0.634263,0.895857,0.652196,0.988031,0.014572,0.296003,147.08,,0
3130,2013-01-09,0.599362,0.788808,0.503821,0.83476,-0.007115,0.243071,145.92,,0
3131,2013-01-08,0.587709,0.767836,0.476741,0.793304,-0.017763,0.202288,145.55,,0
3132,2013-01-07,0.606297,0.856967,0.594857,0.87604,0.007504,0.277609,145.97,,0
3133,2013-01-04,0.623743,0.961771,0.711286,0.956183,0.029152,0.378706,146.37,,0
3134,2013-01-03,0.606939,0.931674,0.65081,0.892133,0.005135,0.407527,145.73,,0
3135,2013-01-02,0.620201,1.049917,0.767456,0.958855,0.028802,0.45677,146.06,,0
3136,2012-12-31,0.510305,0.461483,0.105545,0.522503,-0.017806,-0.279409,142.41,,0
3137,2012-12-28,0.406289,0.004593,-0.243514,0.139757,-0.074509,-0.541869,140.03,,0
3138,2012-12-27,0.465285,0.254416,0.013244,0.34929,-0.063782,-0.458553,141.56,,0
3139,2012-12-26,0.473209,0.297297,0.055396,0.358402,-0.041359,-0.297767,141.75,,0
3140,2012-12-24,0.498081,0.445575,0.148459,0.44714,-0.022716,-0.17263,142.35,,0
3141,2012-12-21,0.51657,0.544121,0.22045,0.515835,-0.015084,-0.016053,142.79,,0
3142,2012-12-20,0.63191,0.994519,0.534346,0.941352,0.026699,0.382101,145.12,,0
3143,2012-12-19,0.602556,0.888103,0.472343,0.831997,0.000483,0.456099,144.29,,0
3144,2012-12-18,0.666806,1.108232,0.635867,1.056461,0.034745,0.638713,145.37,,0
3145,2012-12-17,0.60953,0.909947,0.462625,0.839717,0.013017,0.356991,143.77,,0
3146,2012-12-14,0.53147,0.626393,0.238216,0.574614,-0.004401,0.041261,142.1,,0
3147,2012-12-13,0.564741,0.707108,0.310948,0.673409,0.032303,0.279044,142.63,,0
3148,2012-12-12,0.625071,0.819817,0.453796,0.852941,0.078084,0.582575,143.51,,0
3149,2012-12-11,0.622089,0.847174,0.468324,0.873358,0.068031,0.577339,143.44,,0
3150,2012-12-10,0.579005,0.777402,0.338855,0.74376,0.047739,0.354829,142.47,,0
3151,2012-12-07,0.57623,0.800301,0.342629,0.745096,0.037773,0.327068,142.41,,0
3152,2012-12-06,0.556788,0.782105,0.281765,0.69076,0.027132,0.218621,141.98,,0
3153,2012-12-05,0.53466,0.746318,0.189309,0.625112,0.01955,0.177523,141.5,,0
3154,2012-12-04,0.523145,0.69683,0.134911,0.599744,-0.005051,0.197602,141.25,,0
3155,2012-12-03,0.532941,0.714229,0.129327,0.637777,0.022045,0.294104,141.45,,0
3156,2012-11-30,0.567477,0.795017,0.188807,0.76211,0.054783,0.366734,142.15,,0
3157,2012-11-29,0.566359,0.781622,0.161657,0.77013,0.037421,0.43719,142.12,,0
3158,2012-11-28,0.542177,0.714039,0.070937,0.693763,0.015857,0.329354,141.46,,0
3159,2012-11-27,0.497641,0.583088,-0.070478,0.554079,-0.012063,0.342635,140.33,,0
3160,2012-11-26,0.528032,0.658468,0.003507,0.663533,0.031185,0.313372,141.05,,0
3161,2012-11-23,0.540811,0.693275,0.029864,0.717573,0.067301,0.3013,141.35,,0
